bldg_name,district,sq_ft,price_total,price_sq_ft,latitude,longitude,num_gyms_within_100m,num_cafes_within_100m,num_restaurants_within_100m,nearest_mtr_distance_m,nearest_mtr_name,stations_within_1km
World Wide House,CENTRAL,2531,113895,45,22.28,114.16,4,4,20,88.47,Central,4
Mirror Tower,TSIM SHA TSUI,3525,113858,32,22.3,114.18,1,3,20,319.14,East Tsim Sha Tsui,4
China Insurance Group Building,SHEUNG WAN,4550,113750,25,22.29,114.15,5,3,20,281.89,Sheung Wan,4
Allied Kajima Building,WAN CHAI,2470,113620,46,22.28,114.18,3,4,16,319.83,Exhibition Centre,3
"Harbourfront, One",HUNG HOM / TO KWA WAN,3146,113256,36,22.32,114.19,0,0,14,87.56,To Kwa Wan,1
Shui On Centre,WAN CHAI,2904,113256,39,22.28,114.17,0,5,11,329.89,Wan Chai,3
One Hysan Avenue,CAUSEWAY BAY,2513,113085,45,22.28,114.18,1,8,20,291.63,Causeway Bay,2
World Finance Centre - South,TSIM SHA TSUI,3886,112694,29,22.3,114.17,3,6,20,43.61,Tsim Sha Tsui,3
China Building,CENTRAL,1878,112680,60,22.28,114.16,7,10,20,59.45,Central,4
Entertainment Building,CENTRAL,1609,112630,70,22.28,114.16,18,12,20,109.68,Central,4
Lippo Leighton Tower,CAUSEWAY BAY,3880,112520,29,22.28,114.19,0,8,20,336.05,Causeway Bay,2
Grand Millennium Plaza,SHEUNG WAN,3211,112385,35,22.29,114.15,10,10,20,152.08,Sheung Wan,3
"Hart Avenue, 8",TSIM SHA TSUI,4322,112372,26,22.3,114.17,8,4,20,283.71,Tsim Sha Tsui,4
Hip Shing Hong Centre,CENTRAL,2736,112176,41,22.28,114.16,20,5,20,156.2,Hong Kong,4
1 Lyndhurst Tower,CENTRAL,4005,112140,28,22.28,114.15,20,20,20,292.52,Central,3
Siu On Centre,WAN CHAI,4667,112008,24,22.28,114.17,6,8,20,128.85,Wan Chai,2
Siu On Centre,WAN CHAI,4667,112008,24,22.28,114.17,6,8,20,128.85,Wan Chai,2
Siu On Centre,WAN CHAI,4667,112008,24,22.28,114.17,6,8,20,128.85,Wan Chai,2
Siu On Centre,WAN CHAI,4667,112008,24,22.28,114.17,6,8,20,128.85,Wan Chai,2
Lippo Centre - Tower 2,ADMIRALTY,2489,112005,45,22.28,114.16,1,3,17,98.24,Admiralty,4
The Center,CENTRAL,2487,111915,45,22.28,114.15,3,17,20,342.8,Hong Kong,3
The Center,CENTRAL,2487,111915,45,22.28,114.15,3,17,20,342.8,Hong Kong,3
Ruttonjee Centre - Ruttonjee House,CENTRAL,2236,111800,50,22.28,114.16,5,6,20,217.71,Central,4
Kai Seng Commercial Centre,TSIM SHA TSUI,4140,111780,27,22.3,114.17,4,7,20,276.44,Tsim Sha Tsui,3
Beautiful Group Tower,SHEUNG WAN,2940,111720,38,22.29,114.15,5,3,20,281.89,Sheung Wan,4
World Finance Centre - North,TSIM SHA TSUI,3850,111650,29,22.3,114.17,3,6,20,43.61,Tsim Sha Tsui,3
Wharf T & T Centre,TSIM SHA TSUI,3845,111505,29,22.3,114.17,0,8,20,374.53,Tsim Sha Tsui,3
Prosperity Millennia Plaza,NORTH POINT,4646,111504,24,22.29,114.21,1,1,5,455.11,Quarry Bay,3
Cubus,CAUSEWAY BAY,2785,111400,40,22.28,114.18,0,13,20,299.55,Causeway Bay,2
"Heung Yip Road, 41",WONG CHUK HANG,4455,111375,25,22.25,114.16,4,2,3,499.15,Wong Chuk Hang,2
Loke Yew Building,CENTRAL,2320,111360,48,22.28,114.16,20,8,20,144.89,Central,4
Lee & Man Commercial Center,NORTH POINT,4452,111300,25,22.29,114.19,4,6,20,243.31,Fortress Hill,3
"Grand Plaza Office Tower, One",MONG KOK / TAI KOK TSUI,2472,111240,45,22.32,114.17,5,8,20,121.34,Mong Kok,4
The Centrium,CENTRAL,2926,111188,38,22.28,114.15,7,7,20,315.12,Central,3
The Centrium,CENTRAL,2925,111150,38,22.28,114.15,7,7,20,315.12,Central,3
China Building,CENTRAL,1851,111060,60,22.28,114.16,7,10,20,59.45,Central,4
Eastcore,KWUN TONG,6909,110544,16,22.31,114.22,12,6,20,385.41,Ngau Tau Kok,2
Eastcore,KWUN TONG,6909,110544,16,22.31,114.22,12,6,20,385.41,Ngau Tau Kok,2
"Electric Road, 148",NORTH POINT,3942,110376,28,22.29,114.19,6,8,20,291.38,Fortress Hill,3
"Johnston Road, 208",WAN CHAI,2759,110360,40,22.28,114.18,8,4,20,316.96,Wan Chai,3
Beautiful Group Tower,SHEUNG WAN,2904,110352,38,22.29,114.15,5,3,20,281.89,Sheung Wan,4
AIA Tower,NORTH POINT,2625,110250,42,22.29,114.19,3,9,20,154.65,Fortress Hill,3
"Chinachem Exchange Square, Two",NORTH POINT,4409,110225,25,22.29,114.2,3,0,10,309.09,North Point,2
Kinwick Centre,CENTRAL,2751,110040,40,22.28,114.15,10,20,20,433.44,Central,3
Cosmos Building,CENTRAL,2700,109998,40,22.28,114.16,20,11,20,221.79,Central,4
Marina 8,WONG CHUK HANG,4576,109824,24,22.25,114.17,4,2,12,46.47,Wong Chuk Hang,2
Marina 8,WONG CHUK HANG,4576,109824,24,22.25,114.17,4,2,12,46.47,Wong Chuk Hang,2
Capital Centre,WAN CHAI,4361,109025,25,22.28,114.18,1,1,20,362.93,Exhibition Centre,3
"Harbourfront, Two",HUNG HOM / TO KWA WAN,3114,108990,35,22.32,114.19,0,0,14,87.56,To Kwa Wan,1
China Resources Building,WAN CHAI,1671,108615,65,22.28,114.18,0,0,5,193.52,Exhibition Centre,2
Cubus,CAUSEWAY BAY,2709,108360,40,22.28,114.18,0,13,20,299.55,Causeway Bay,2
Sino Plaza,CAUSEWAY BAY,2205,108045,49,22.28,114.18,3,5,20,292.4,Causeway Bay,3
"Hart Avenue, 4",TSIM SHA TSUI,3800,107996,28,22.3,114.17,10,9,20,268.33,Tsim Sha Tsui,4
Gold Swan Commercial Buidling,CAUSEWAY BAY,3140,107985,34,22.28,114.18,15,6,20,363.9,Causeway Bay,3
Millennium City 5 - BEA Tower,KWUN TONG,4151,107926,26,22.31,114.22,3,13,20,271.28,Kwun Tong,2
Park Commercial Centre,CAUSEWAY BAY,3582,107460,30,22.28,114.19,0,1,4,65.83,Tin Hau,3
Cubus,CAUSEWAY BAY,2685,107400,40,22.28,114.18,0,13,20,299.55,Causeway Bay,2
Chinachem Tower,CENTRAL,2385,107325,45,22.28,114.16,6,6,20,132.5,Hong Kong,4
Cubus,CAUSEWAY BAY,2681,107240,40,22.28,114.18,0,13,20,299.55,Causeway Bay,2
Cubus,CAUSEWAY BAY,3574,107220,30,22.28,114.18,0,13,20,299.55,Causeway Bay,2
"Duddell Street, 1",CENTRAL,1949,107195,55,22.28,114.16,6,9,20,178.54,Central,4
Valiant Commercial Building,TSIM SHA TSUI,3963,107001,27,22.3,114.17,3,5,20,308.05,Tsim Sha Tsui,4
Cubus,CAUSEWAY BAY,2667,106680,40,22.28,114.18,0,13,20,299.55,Causeway Bay,2
Century Square,CENTRAL,2050,106600,52,22.28,114.16,20,7,20,151.22,Central,4
"Johnston Road, 208",WAN CHAI,2805,106590,38,22.28,114.18,8,4,20,316.96,Wan Chai,3
Cubus,CAUSEWAY BAY,2663,106520,40,22.28,114.18,0,13,20,299.55,Causeway Bay,2
YF Life Tower,WAN CHAI,2731,106509,39,22.28,114.17,1,2,20,344.66,Wan Chai,3
Cubus,CAUSEWAY BAY,2658,106320,40,22.28,114.18,0,13,20,299.55,Causeway Bay,2
China Insurance Building,TSIM SHA TSUI,3796,106288,28,22.3,114.18,2,5,20,323.92,Tsim Sha Tsui,4
Grand Millennium Plaza,SHEUNG WAN,3122,106148,34,22.29,114.15,10,10,20,152.08,Sheung Wan,3
Trade Square,CHEUNG SHA WAN / LAI CHI KOK,4710,105975,22,22.33,114.16,0,0,4,961.67,Nam Cheong,1
Chung Nam Building,WAN CHAI,4807,105754,22,22.28,114.17,1,0,6,446.78,Wan Chai,3
Queen's Road Centre,CENTRAL,3018,105630,35,22.28,114.15,7,6,20,305.23,Sheung Wan,3
Queen's Road Centre,CENTRAL,3018,105630,35,22.28,114.15,7,6,20,305.23,Sheung Wan,3
Queen's Road Centre,CENTRAL,3018,105630,35,22.28,114.15,7,6,20,305.23,Sheung Wan,3
Queen's Road Centre,CENTRAL,3018,105630,35,22.28,114.15,7,6,20,305.23,Sheung Wan,3
China Building,CENTRAL,1756,105360,60,22.28,114.16,7,10,20,59.45,Central,4
Lippo Sun Plaza,TSIM SHA TSUI,3275,104800,32,22.3,114.17,6,8,20,278.68,Tsim Sha Tsui,3
Chuang's Tower,CENTRAL,2321,104445,45,22.28,114.16,9,6,20,136.46,Hong Kong,4
Chuang's Tower,CENTRAL,2321,104445,45,22.28,114.16,9,6,20,136.46,Hong Kong,4
Chuang's Tower,CENTRAL,2321,104445,45,22.28,114.16,9,6,20,136.46,Hong Kong,4
Central Plaza,WAN CHAI,1898,104390,55,22.28,114.17,0,0,0,225.69,Exhibition Centre,3
Beautiful Group Tower,SHEUNG WAN,2546,104386,41,22.29,114.15,5,3,20,281.89,Sheung Wan,4
Sun Hung Kai Centre,WAN CHAI,1682,104284,62,22.28,114.18,0,3,20,253.54,Exhibition Centre,3
Pedder Building,CENTRAL,802,104260,130,22.28,114.16,4,8,20,40.92,Central,4
World Trade Centre,CAUSEWAY BAY,2170,104160,48,22.28,114.18,2,14,20,153.68,Causeway Bay,3
Ruttonjee Centre - Ruttonjee House,CENTRAL,2082,104100,50,22.28,114.16,5,6,20,217.71,Central,4
One Hysan Avenue,CAUSEWAY BAY,2307,103815,45,22.28,114.18,1,8,20,291.63,Causeway Bay,2
Queen's Road Centre,CENTRAL,2957,103495,35,22.28,114.15,7,6,20,305.23,Sheung Wan,3
Queen's Road Centre,CENTRAL,2957,103495,35,22.28,114.15,7,6,20,305.23,Sheung Wan,3
Queen's Road Centre,CENTRAL,2957,103495,35,22.28,114.15,7,6,20,305.23,Sheung Wan,3
KT336 / (Far East Factory Building),KWUN TONG,7950,103350,13,22.32,114.22,1,1,0,347.69,Ngau Tau Kok,2
Lippo Centre - Tower 2,ADMIRALTY,2403,103329,43,22.28,114.16,1,3,17,98.24,Admiralty,4
Sun Hung Kai Centre,WAN CHAI,1877,103235,55,22.28,114.18,0,3,20,253.54,Exhibition Centre,3
Cubus,CAUSEWAY BAY,3437,103110,30,22.28,114.18,0,13,20,299.55,Causeway Bay,2
Hang Lung Centre,CAUSEWAY BAY,2049,102450,50,22.28,114.19,5,3,20,93.62,Causeway Bay,2
The Quayside Tower 2,KWUN TONG,4448,102304,23,22.32,114.21,0,3,20,628.49,Ngau Tau Kok,2
"Central Des Voeux, 308",SHEUNG WAN,2690,102220,38,22.29,114.15,10,6,20,123.85,Sheung Wan,4
"Gloucester Road, 80",WAN CHAI,2500,102000,40,22.28,114.17,1,4,20,166.68,Wan Chai,3
Trade Square,CHEUNG SHA WAN / LAI CHI KOK,4510,101926,22,22.33,114.16,0,0,4,961.67,Nam Cheong,1
YF Life Tower,WAN CHAI,2613,101907,39,22.28,114.17,1,2,20,344.66,Wan Chai,3
Bank of East Asia Harbour View Centre,WAN CHAI,2536,101440,40,22.28,114.17,2,4,20,243.03,Wan Chai,3
Great Eagle Centre,WAN CHAI,2113,101424,48,22.28,114.18,0,6,20,94.31,Exhibition Centre,2
Nathan Hill,TSIM SHA TSUI,2897,101395,35,22.3,114.17,3,6,20,43.61,Tsim Sha Tsui,3
"Gateway, The - Tower 1",TSIM SHA TSUI,2112,101376,48,22.3,114.17,3,6,20,43.61,Tsim Sha Tsui,3
The Center,CENTRAL,2067,101283,49,22.28,114.15,3,17,20,342.8,Hong Kong,3
Jubilee Centre,WAN CHAI,2893,101255,35,22.28,114.17,0,2,20,296.57,Wan Chai,3
Hing Wai Building,CENTRAL,1555,101075,65,22.28,114.16,20,8,20,118.13,Central,4
Nathan Hill,TSIM SHA TSUI,2886,101010,35,22.3,114.17,3,6,20,43.61,Tsim Sha Tsui,3
The Centrium,CENTRAL,2524,100960,40,22.28,114.15,7,7,20,315.12,Central,3
K Wah Centre,NORTH POINT,4803,100863,21,22.29,114.2,0,2,0,507.04,North Point,2
Admiralty Centre - Tower 1,ADMIRALTY,2640,100320,38,22.28,114.17,0,4,20,50.1,Admiralty,4
Lippo Centre - Tower 2,ADMIRALTY,2047,100303,49,22.28,114.16,1,3,17,98.24,Admiralty,4
Lippo Centre - Tower 2,ADMIRALTY,2388,100296,42,22.28,114.16,1,3,17,98.24,Admiralty,4
Bank of Dongguan Tower (BOC Group Life Assurance Tower),SHEUNG WAN,3235,100285,31,22.29,114.15,5,3,20,281.89,Sheung Wan,4
Bank of Dongguan Tower (BOC Group Life Assurance Tower),SHEUNG WAN,3235,100285,31,22.29,114.15,5,3,20,281.89,Sheung Wan,4
Bank of Dongguan Tower (BOC Group Life Assurance Tower),SHEUNG WAN,3235,100285,31,22.29,114.15,5,3,20,281.89,Sheung Wan,4
Bank of Dongguan Tower (BOC Group Life Assurance Tower),SHEUNG WAN,3235,100285,31,22.29,114.15,5,3,20,281.89,Sheung Wan,4
Bank of Dongguan Tower (BOC Group Life Assurance Tower),SHEUNG WAN,3235,100285,31,22.29,114.15,5,3,20,281.89,Sheung Wan,4
Lippo Sun Plaza,TSIM SHA TSUI,3337,100110,30,22.3,114.17,6,8,20,278.68,Tsim Sha Tsui,3
Genesis,WONG CHUK HANG,5560,100080,18,22.25,114.17,0,1,3,304.2,Wong Chuk Hang,2
Dominion Centre,WAN CHAI,3574,100072,28,22.28,114.17,2,11,20,420.57,Wan Chai,3
Wyndham Place,CENTRAL,3480,100015,28,22.28,114.16,9,9,20,307.71,Central,4
Wyndham Place,CENTRAL,3480,100015,28,22.28,114.16,9,9,20,307.71,Central,4
Bartlock Centre,CAUSEWAY BAY,2380,100008,42,22.28,114.18,13,20,20,422.86,Causeway Bay,3
Chinese Club Building,CENTRAL,2798,100001,35,22.28,114.16,9,3,20,146.64,Hong Kong,4
Citicorp Centre,NORTH POINT,4000,100000,25,22.29,114.19,0,4,16,424.16,Fortress Hill,3
"Gloucester Road, 80",WAN CHAI,2500,100000,40,22.28,114.17,1,4,20,166.68,Wan Chai,3
Vincent Commercial Centre,TSIM SHA TSUI,1200,99996,83,22.3,114.17,15,3,20,264.54,Jordan,5
Mirror Tower,TSIM SHA TSUI,3130,99847,31,22.3,114.18,1,3,20,319.14,East Tsim Sha Tsui,4
Bank of Dongguan Tower (BOC Group Life Assurance Tower),SHEUNG WAN,3219,99789,31,22.29,114.15,5,3,20,281.89,Sheung Wan,4
Henan Building,WAN CHAI,4988,99760,20,22.28,114.17,3,6,20,199.73,Wan Chai,3
Henan Building,WAN CHAI,4980,99600,20,22.28,114.17,3,6,20,199.73,Wan Chai,3
Aura On Pennington,CAUSEWAY BAY,1658,99480,60,22.28,114.19,7,5,20,165.34,Causeway Bay,2
The Center,CENTRAL,1579,99477,63,22.28,114.15,3,17,20,342.8,Hong Kong,3
Millennium City 5 - BEA Tower,KWUN TONG,2924,99416,34,22.31,114.22,3,13,20,271.28,Kwun Tong,2
COFCO Tower,CAUSEWAY BAY,2065,99120,48,22.28,114.18,3,11,20,258.3,Causeway Bay,3
35 QRC,CENTRAL,1982,99100,50,22.28,114.16,20,8,20,118.41,Central,4
35 QRC,CENTRAL,1982,99100,50,22.28,114.16,20,8,20,118.41,Central,4
35 QRC,CENTRAL,1982,99100,50,22.28,114.16,20,8,20,118.41,Central,4
35 QRC,CENTRAL,1982,99100,50,22.28,114.16,20,8,20,118.41,Central,4
Wai Lan House - Res,CENTRAL,1468,98987,67,22.28,114.16,20,9,20,234.15,Central,4
World Finance Centre - North,TSIM SHA TSUI,3299,98970,30,22.3,114.17,3,6,20,43.61,Tsim Sha Tsui,3
Printing House,CENTRAL,1798,98890,55,22.28,114.16,2,3,20,227.66,Central,4
"Harbourfront, One",HUNG HOM / TO KWA WAN,2746,98856,36,22.32,114.19,0,0,14,87.56,To Kwa Wan,1
Tai Tung Building,WAN CHAI,2900,98600,34,22.28,114.17,4,5,20,153.98,Wan Chai,2
Shun Tak Centre - West Tower,SHEUNG WAN,2816,98560,35,22.29,114.15,0,1,20,177.63,Sheung Wan,4
Cubus,CAUSEWAY BAY,3281,98430,30,22.28,114.18,0,13,20,299.55,Causeway Bay,2
Tern Centre - Block 2,SHEUNG WAN,2969,98007,33,22.28,114.15,13,16,20,192.08,Sheung Wan,3
Wing On House,CENTRAL,2800,98000,35,22.28,114.16,8,6,20,171.4,Hong Kong,4
Lippo Centre - Tower 2,ADMIRALTY,2270,97996,43,22.28,114.16,1,3,17,98.24,Admiralty,4
China Hong Kong City - Tower 5,TSIM SHA TSUI,5153,97907,19,22.3,114.17,0,5,15,492.26,Tsim Sha Tsui,5
United Asia Finance Centre,WAN CHAI,2960,97680,33,22.28,114.18,2,2,12,266.33,Wan Chai,2
China Hong Kong City - Tower 2,TSIM SHA TSUI,3487,97636,28,22.3,114.17,0,5,15,492.26,Tsim Sha Tsui,5
Aura On Pennington,CAUSEWAY BAY,1948,97400,50,22.28,114.19,7,5,20,165.34,Causeway Bay,2
Aura On Pennington,CAUSEWAY BAY,1948,97400,50,22.28,114.19,7,5,20,165.34,Causeway Bay,2
"Gateway, The - Tower 1",TSIM SHA TSUI,2700,97200,36,22.3,114.17,3,6,20,43.61,Tsim Sha Tsui,3
Shun Tak Centre - West Tower,SHEUNG WAN,2549,96862,38,22.29,114.15,0,1,20,177.63,Sheung Wan,4
Lippo Centre - Tower 2,ADMIRALTY,2152,96840,45,22.28,114.16,1,3,17,98.24,Admiralty,4
Shun Tak Centre - West Tower,SHEUNG WAN,2013,96624,48,22.29,114.15,0,1,20,177.63,Sheung Wan,4
299QRC,SHEUNG WAN,3330,96570,29,22.28,114.15,9,20,20,218.22,Sheung Wan,4
Shun Tak Centre - West Tower,SHEUNG WAN,1892,96492,51,22.29,114.15,0,1,20,177.63,Sheung Wan,4
Genesis,WONG CHUK HANG,6019,96424,16,22.25,114.17,0,1,3,304.2,Wong Chuk Hang,2
Henry House,CAUSEWAY BAY,1901,96001,50,22.28,114.18,10,14,20,135.52,Causeway Bay,2
Henry House,CAUSEWAY BAY,1901,96001,50,22.28,114.18,10,14,20,135.52,Causeway Bay,2
Henry House,CAUSEWAY BAY,1901,96001,50,22.28,114.18,10,14,20,135.52,Causeway Bay,2
Henry House,CAUSEWAY BAY,1901,96001,50,22.28,114.18,10,14,20,135.52,Causeway Bay,2
The Center,CENTRAL,1955,95795,49,22.28,114.15,3,17,20,342.8,Hong Kong,3
World Trade Centre,CAUSEWAY BAY,2385,95400,40,22.28,114.18,2,14,20,153.68,Causeway Bay,3
New Mandarin Plaza - Tower B,TSIM SHA TSUI,2975,95200,32,22.3,114.18,1,6,20,439.22,Hung Hom,4
China Hong Kong City - Tower 5,TSIM SHA TSUI,3399,95172,28,22.3,114.17,0,5,15,492.26,Tsim Sha Tsui,5
K11 Atelier King's Road,QUARRY BAY,2112,95040,45,22.29,114.21,1,1,20,56.51,Quarry Bay,2
Overseas Trust Bank Building,WAN CHAI,3800,95000,25,22.28,114.18,0,1,20,337.78,Exhibition Centre,3
Dah Sing Financial Centre,WAN CHAI,2369,94760,40,22.27,114.17,2,8,20,313.27,Wan Chai,2
Lippo Centre - Tower 1,ADMIRALTY,2429,94731,39,22.28,114.16,0,3,17,94.54,Admiralty,4
Tsim Sha Tsui Centre - West Tower,TSIM SHA TSUI,3050,94550,31,22.3,114.18,0,4,20,427.83,East Tsim Sha Tsui,3
Plaza 2000,CAUSEWAY BAY,2359,94360,40,22.28,114.18,7,15,20,403.9,Causeway Bay,3
OfficePlus@Wan Chai (CRE Building),WAN CHAI,3423,94133,27,22.28,114.18,4,5,20,475.52,Wan Chai,3
Island Place Tower,NORTH POINT,3752,93800,25,22.29,114.2,1,4,20,293.8,North Point,2
K Wah Centre,NORTH POINT,5201,93618,18,22.29,114.2,0,2,0,507.04,North Point,2
Fortis Tower,WAN CHAI,3120,93600,30,22.28,114.17,1,7,20,149.92,Wan Chai,3
Gravity,KWUN TONG,4680,93600,20,22.31,114.22,7,4,20,461.78,Kwun Tong,2
Nan Fung Tower,SHEUNG WAN,2075,93375,45,22.29,114.15,5,3,20,281.89,Sheung Wan,4
Prosperity Millennia Plaza,NORTH POINT,4664,93280,20,22.29,114.21,1,1,5,455.11,Quarry Bay,3
Far East Finance Centre,ADMIRALTY,2449,93062,38,22.28,114.16,1,2,20,79.76,Admiralty,4
Oliv,CAUSEWAY BAY,2087,92997,44,22.28,114.18,12,20,20,405.27,Causeway Bay,3
China Hong Kong Tower,WAN CHAI,3442,92934,27,22.28,114.17,3,8,20,458.69,Admiralty,3
"Chinachem Exchange Square, Two",NORTH POINT,4219,92818,22,22.29,114.2,3,0,10,309.09,North Point,2
Tai Yau Building,WAN CHAI,3086,92580,30,22.28,114.17,3,8,20,157.66,Wan Chai,2
The Center,CENTRAL,1850,92500,50,22.28,114.15,3,17,20,342.8,Hong Kong,3
The Centrium,CENTRAL,2433,92454,38,22.28,114.15,7,7,20,315.12,Central,3
Emperor Group Centre,WAN CHAI,3301,92428,28,22.28,114.18,4,2,20,382.03,Wan Chai,3
New Henry House,CENTRAL,1318,92260,70,22.28,114.16,2,16,20,158.3,Central,4
Sun Hung Kai Centre,WAN CHAI,1647,92232,56,22.28,114.18,0,3,20,253.54,Exhibition Centre,3
Admiralty Centre - Tower 1,ADMIRALTY,2420,91960,38,22.28,114.17,0,4,20,50.1,Admiralty,4
Golden Centre,SHEUNG WAN,2186,91812,42,22.29,114.15,5,7,20,168.02,Sheung Wan,3
Nan Fung Tower,SHEUNG WAN,2416,91808,38,22.29,114.15,5,3,20,281.89,Sheung Wan,4
New Henry House,CENTRAL,1310,91700,70,22.28,114.16,2,16,20,158.3,Central,4
"King's Road, 383",NORTH POINT,3158,91582,29,22.29,114.2,2,0,20,196.3,North Point,2
Sands Building,TSIM SHA TSUI,2858,91456,32,22.3,114.17,8,3,20,241.08,Tsim Sha Tsui,3
Wheelock House,CENTRAL,1342,91256,68,22.28,114.16,7,4,20,17.36,Central,4
Tern Commercial Building,TSIM SHA TSUI,2070,91080,44,22.3,114.17,7,6,20,332.15,Tsim Sha Tsui,4
Tern Commercial Building,TSIM SHA TSUI,2070,91080,44,22.3,114.17,7,6,20,332.15,Tsim Sha Tsui,4
Koho,KWUN TONG,5329,90593,17,22.31,114.22,4,3,20,424.47,Kwun Tong,2
C C Wu Building,WAN CHAI,3235,90580,28,22.28,114.18,6,6,20,483.05,Wan Chai,3
New Henry House,CENTRAL,1294,90580,70,22.28,114.16,2,16,20,158.3,Central,4
"Gateway, The - Tower 6",TSIM SHA TSUI,2263,90520,40,22.3,114.17,0,6,20,438.62,Tsim Sha Tsui,5
Kowloon Building,MONG KOK / TAI KOK TSUI,2741,90453,33,22.31,114.17,7,12,20,61.02,Yau Ma Tei,3
New Henry House,CENTRAL,1291,90370,70,22.28,114.16,2,16,20,158.3,Central,4
Central Plaza,WAN CHAI,1641,90255,55,22.28,114.17,0,0,0,225.69,Exhibition Centre,3
Lippo Sun Plaza,TSIM SHA TSUI,2910,90210,31,22.3,114.17,6,8,20,278.68,Tsim Sha Tsui,3
United Centre,ADMIRALTY,2573,90055,35,22.28,114.17,0,5,12,140.36,Admiralty,3
Bowa House,TSIM SHA TSUI,2682,90008,33,22.3,114.17,8,7,20,214.77,Jordan,4
New Mandarin Plaza - Tower A,TSIM SHA TSUI,4500,90000,20,22.3,114.18,1,6,20,439.22,Hung Hom,4
Morrison Plaza,WAN CHAI,3496,89987,25,22.28,114.18,5,5,20,583.99,Causeway Bay,3
Ocean Centre,TSIM SHA TSUI,1872,89856,48,22.3,114.17,0,6,16,399.29,Tsim Sha Tsui,3
"Des Voeux Road West, 9",SHEUNG WAN,3208,89824,28,22.29,114.15,0,3,12,509.38,Sheung Wan,2
Fortis Tower,WAN CHAI,2990,89700,30,22.28,114.17,1,7,20,149.92,Wan Chai,3
Harbour Centre,WAN CHAI,1544,89552,58,22.28,114.18,0,7,20,106.04,Exhibition Centre,3
35 QRC,CENTRAL,1982,89190,45,22.28,114.16,20,8,20,118.41,Central,4
35 QRC,CENTRAL,1982,89190,45,22.28,114.16,20,8,20,118.41,Central,4
35 QRC,CENTRAL,1982,89190,45,22.28,114.16,20,8,20,118.41,Central,4
35 QRC,CENTRAL,1982,89190,45,22.28,114.16,20,8,20,118.41,Central,4
"Hing Fat Street, 88",NORTH POINT,2700,89100,33,22.29,114.19,1,4,20,382.06,Tin Hau,3
"King's Road, 383",NORTH POINT,3072,89088,29,22.29,114.2,2,0,20,196.3,North Point,2
Macau Yat Yuen Centre,CAUSEWAY BAY,1645,88995,54,22.28,114.18,2,20,20,133.21,Causeway Bay,3
Macau Yat Yuen Centre,CAUSEWAY BAY,1645,88995,54,22.28,114.18,2,20,20,133.21,Causeway Bay,3
Macau Yat Yuen Centre,CAUSEWAY BAY,1645,88995,54,22.28,114.18,2,20,20,133.21,Causeway Bay,3
Macau Yat Yuen Centre,CAUSEWAY BAY,1645,88995,54,22.28,114.18,2,20,20,133.21,Causeway Bay,3
Macau Yat Yuen Centre,CAUSEWAY BAY,1645,88995,54,22.28,114.18,2,20,20,133.21,Causeway Bay,3
Infinitus Plaza,SHEUNG WAN,1893,88971,47,22.29,114.15,2,8,20,186.37,Sheung Wan,3
Millennium City 1 - Tower 01,KWUN TONG,3063,88827,29,22.31,114.22,1,3,20,231.69,Ngau Tau Kok,2
Three Garden Road - ICBC Tower,CENTRAL,955,88815,93,22.28,114.16,1,3,10,386.65,Admiralty,3
Beautiful Group Tower,SHEUNG WAN,2156,88396,41,22.29,114.15,5,3,20,281.89,Sheung Wan,4
World Wide House,CENTRAL,2102,88284,42,22.28,114.16,4,4,20,88.47,Central,4
Inter-Continental Plaza,TSIM SHA TSUI,3530,88250,25,22.3,114.18,0,2,20,488.92,Tsim Sha Tsui,4
299QRC,SHEUNG WAN,1297,88196,68,22.28,114.15,9,20,20,218.22,Sheung Wan,4
Centre Point,WAN CHAI,3672,88128,24,22.28,114.17,2,3,20,252.45,Wan Chai,3
Metroplaza - Tower 01,KWAI CHUNG,3260,88020,27,22.36,114.13,1,1,20,327.48,Kwai Fong,2
Overseas Trust Bank Building,WESTERN / KENNEDY TOWN,3850,88011,22,22.28,114.13,1,1,20,115.42,Kennedy Town,2
H8,TSIM SHA TSUI,2188,88001,40,22.3,114.17,6,9,20,296.34,Tsim Sha Tsui,4
Unicorn Trade Centre,CENTRAL,2200,88000,40,22.29,114.16,4,14,20,302.7,Hong Kong,3
Hart House,TSIM SHA TSUI,3286,87999,26,22.3,114.18,6,4,20,316.5,Tsim Sha Tsui,4
Hang Lung House,SHEUNG WAN,2604,87989,33,22.28,114.15,7,12,20,209.77,Sheung Wan,3
So Hong Commercial Building,SHEUNG WAN,4818,87977,18,22.29,114.15,14,18,20,164.88,Sheung Wan,3
Hopewell Centre,WAN CHAI,1955,87975,45,22.27,114.17,3,10,20,355.36,Wan Chai,3
Shui On Centre,WAN CHAI,1955,87975,45,22.28,114.17,0,5,11,329.89,Wan Chai,3
Beverly House,WAN CHAI,3516,87900,25,22.28,114.17,3,8,20,129.85,Wan Chai,3
Prosperous Building,CENTRAL,2194,87760,40,22.28,114.16,20,7,20,192.71,Central,4
Cosco Tower,SHEUNG WAN,2307,87666,38,22.29,114.15,10,10,20,152.08,Sheung Wan,3
Aura On Pennington,CAUSEWAY BAY,1948,87660,45,22.28,114.19,7,5,20,165.34,Causeway Bay,2
Wing On House,CENTRAL,2739,87648,32,22.28,114.16,8,6,20,171.4,Hong Kong,4
